track_id,acousticness,danceability,instrumentalness
303,0.9229070256999999,0.4408680304,0.8597139689
304,0.8656867698999999,0.2788749499,0.9149633131
305,0.7642476101000001,0.7331117168000001,0.9354613429
306,0.9679604945,0.3043261534,0.7606700273999999
307,0.7737696606000001,0.5520261656000001,0.5689758335
308,0.881460625,0.47433414890000003,0.9309336375
309,0.3354814295,0.39026309159999995,0.9375081467
310,0.8079393951999999,0.5854778619,0.8904640175
311,0.5666584153,0.6690948046999999,0.1213279874
312,0.9903200573000001,0.36201378289999997,0.8482693406999999
313,0.97720379,0.7488810231,0.7658816688
314,0.0781233043,0.7247998644,0.0164872769
315,0.47640169979999997,0.44301671340000004,0.9096679701
316,0.7971096734,0.4839170861,0.5976705771999999
317,0.968785317,0.3987545091,0.9306147173
318,0.6051765353999999,0.45289278200000005,0.9652117881000001
319,0.890498485,0.3164130813,0.9133028781
320,0.8644036436,0.6928453265000001,0.7517062673
321,0.8975934040000001,0.25471575539999997,0.9586166184
322,0.8004765473000001,0.4342176429,0.9392859407999999
323,0.9738249915,0.3350584873,0.9223461572
324,0.9672503126,0.5768811268999999,0.9634766726999999
325,0.9279495206999999,0.517065201,0.9014819652
326,0.9333321724,0.6141929632,0.8447467308
327,0.9281708889,0.5530911896,0.9542303231999999
328,0.29754064620000004,0.6249534283,0.8158711569
331,0.8494241895,0.6947840273999999,0.9581455137
332,0.9936330020999999,0.47495815,0.90078984
333,0.955110164,0.5169835965999999,1.2840000000000001e-06
334,0.9452163221,0.214346058,0.9660182998000001
335,0.7657886575,0.6351690515,0.8605564634
336,0.9363693247,0.5618753922999999,0.5554748149000001
337,0.8674526408,0.4619187079,0.0148394587
338,0.9845692599,0.4600573448,0.23800501329999998
339,0.9904914909,0.45256935600000003,0.5763007833
340,0.9479957866,0.6014608135,0.9124040106
341,0.977281533,0.4688077411,0.6876997509999999
342,0.0208577087,0.14456897259999998,0.3337912314
343,0.5486661313000001,0.45700684210000003,8.0627e-06
344,0.9767103587,0.5361508955,0.8677543965000001
345,0.9323145920999999,0.34086588009999996,0.9274021819
346,0.9467052253,0.7303981651000001,0.9449288108
347,0.7346685395999999,0.7243246440000001,0.9583185193000001
348,0.0030567421999999995,0.44668636700000003,0.8116355995000001
350,0.9896635152,0.463938455,0.9190113762000001
351,0.8591577208,0.8280920198,0.9278832236
352,0.9901322166,0.5298784857,0.949358547
353,0.982075791,0.7846954695,0.38835964799999995
354,0.7304257192,0.5203051614,0.9417111339
355,0.9901624362,0.3432189622,0.8644878951999999
356,0.3121697855,0.6449468693,0.8554915947
359,0.9623766649,0.587843295,0.9291134343
361,0.9945819959000001,0.287247084,0.8760399069
362,0.5925077434,0.40944181420000003,0.0337615478
363,0.8773193141,0.6500431077000001,0.0091901599
364,0.9863801083,0.6128597187,0.10454945789999999
365,0.9941105873,0.3622928504,0.939698457
366,0.7455848324,0.35016491299999997,0.7658236923999999
367,0.8635729006,0.2561784727,0.9086626783
368,0.6372758449,0.3129760859,0.5407334524
369,0.7156408907999999,0.7308891078,0.9365707377
370,0.7098467229000001,0.46660632799999996,0.8993777489
384,0.444821741,0.5611661929,0.8172864485
386,0.4363745429,0.5855487676,0.8944279989
387,0.464508187,0.4935990955,0.7363177087999999
394,0.0007122859,0.215454605,0.9345856414
395,0.0564462733,0.1415349017,0.8967937883
396,0.8445824165000001,0.144216558,0.8688011118000001
397,0.6251363546,0.2199444847,0.7644133367
398,0.0024338129,0.45129672979999996,0.9167949979000001
399,0.0812276693,0.15728729060000002,0.9051462774
400,0.9892822451000001,0.1520056826,0.7602147359
401,0.9190647625,0.1519254348,0.92733472
402,0.9752079987000001,0.1633196125,0.8807955493
403,0.9401404664,0.39390894369999996,0.8567118895999999
404,0.9000332633,0.18507378559999998,0.9082684651
405,0.0002133053,0.2523819684,0.9396469807
406,0.7497723234,0.16971738960000002,0.9187238241
407,0.9044333319,0.3158219106,0.9287626105
408,0.5528627725999999,0.1790638505,0.9149490664
410,0.9307385336,0.33254018739999996,0.9382662233
411,0.9439130162999999,0.3331149531,0.9133415531
412,0.9906386864,0.3996737363,0.5488887196
414,0.9391715240999999,0.4878947251,0.0362408995
416,0.5711893759000001,0.180967669,0.7218828397
461,0.9843549663,0.5711679232,0.0306228908
462,0.9837547159000001,0.6488544507,0.25823319850000004
463,0.9871975943000001,0.6949608328,0.34035576149999996
464,0.9788038662,0.6181047050999999,0.6095619297
465,0.9749275226,0.7365770025,0.7029741789
520,0.9734960229999999,0.5886285140999999,0.940913916
521,0.863267302,0.34253737100000003,0.8637431876
522,0.9862978037000001,0.415193851,0.747206005
523,0.9920546438,0.3218679638,0.9530970931
524,0.9932647914,0.38460079340000003,0.9233467676999999
525,0.9808843818,0.3134392298,0.9206941881999999
526,0.8746857593999999,0.4915045203,0.8360157207
527,0.994909713,0.3184324725,0.8697103635
528,0.9895154059000001,0.2856620446,0.928601552
529,0.9939988458,0.1517703512,0.8586497420999999
530,0.9932961084,0.29941758350000003,0.9568204339
531,0.9729040781999999,0.45055688340000005,0.893690361
532,0.0677415901,0.6223136778,0.8761498416
533,0.0045131774,0.5434604657,0.678026895
534,0.9954284179,0.3114615442,0.9195401143999999
535,0.9955650765999999,0.4053275332,0.9534616919
536,0.9957700915000001,0.5624159761,0.9629103245999999
537,0.9949853170999999,0.3983451005,0.8448604703
538,0.9957751489,0.4403091965,0.9521473415999999
539,0.9939836472,0.2742158434,0.9287075194
540,0.9957162406,0.44850851049999996,0.9423216420999999
541,0.9956243133,0.4403225965,0.9557702859999999
542,0.9953836222,0.38020654909999996,0.9327643
543,0.9956943076000001,0.4889558648,0.9501382909
544,0.9870310703,0.3199129254,0.89439857
545,0.9889707326999999,0.2780970653,0.8516360087999999
546,0.9956504513,0.5716136809000001,0.9425357801
547,0.9948815044,0.3772895668,0.8790537198
548,0.9926281536,0.5678517868999999,0.0994448556
549,0.9938912422,0.4668989879,0.653721226
550,0.20408942010000003,0.7132469337,0.8018495637
562,0.17362305390000002,0.463296569,0.9374431623
563,0.35026488270000006,0.6798864332,0.8568474978
564,0.9395138142,0.7214656218000001,0.9457064471
565,0.6924559372,0.5316357125,0.9064239040000001
566,0.7253185308,0.6272712238,0.6278781488
567,0.8890188623,0.7985600112000001,0.9086347831999999
568,0.1197416249,0.683730497,0.9047387854000001
569,0.4704657875,0.6489094645,0.9387448818
570,0.4569079954,0.8057892329999999,0.8537229762999999
571,0.8072843188,0.5652409028000001,0.5931152177000001
572,0.7592542704,0.7478856176,0.9026156499
573,0.3423262003,0.1760942769,0.9265869856000001
574,0.3049734899,0.0776074462,0.6842740656999999
579,0.0013176373,0.1876728904,0.07739233599999999
580,0.0005734873,0.2806028598,8.678530000000001e-05
583,0.7489863599,0.7658863840000001,0.9572094645
584,0.5187755094,0.7374732582,0.8026578509000001
585,0.921198207,0.7334651133,0.397152876
586,0.6557190909,0.7408298514,0.29893918329999997
601,0.9663056917,0.2265489465,0.9115104258
602,0.9874326721,0.3208894632,0.7858920004000001
603,0.9760320853,0.4940761227,0.6906181199
604,0.9688673028,0.2851178807,0.1110461569
605,0.6457261123,0.3918469105,0.21988990120000002
606,0.8647877433,0.3728920993,0.9464657706
607,0.7597015312000001,0.6430444679,0.433293314
608,0.5941410357,0.4274533314,0.7073819743
609,0.0533032584,0.3582756015,0.9245064375
610,0.9954779198999999,0.4760247314,0.9709613915
611,0.9945124687000001,0.4553345743,0.9161977641
612,0.8789466968,0.4665346612,0.9265515208
617,0.7987390551000001,0.6285394624,0.0005065968000000001
618,0.9448232332,0.5585830762,0.8008380289
619,0.9890941171,0.2199489407,0.2385300075
620,0.8852881115000001,0.7879726403,0.9077923918999999
621,0.9763283789,0.33747589240000003,0.7089930973
622,0.8927759265999999,0.3394946364,9.1058e-06
623,0.989683572,0.560461122,0.8017352125
624,0.9899063289,0.3479018586,0.9296317048999999
625,0.9847438479999999,0.3434473556,0.0576944525
626,0.9915763570999999,0.4360036229,0.9578133087
627,0.9904102009,0.5248650065,0.9632252038
628,0.9868787648999999,0.39352279,0.8372555792
629,0.34206137229999994,0.6286511934000001,0.066498589
630,0.9869959106,0.2929850876,0.9545723209999999
631,0.5168458322,0.538650091,0.9425298367
633,0.7083949156999999,0.2703633073,0.9698735352
634,0.8391063594,0.251238526,0.9726260992
635,0.1528135518,0.1898649332,0.8951584537
641,0.9949257159999999,0.583155485,0.9275061746
642,0.9465988426,0.4205794942,0.1754498796
643,0.6550860397,0.6062006986999999,0.014774035500000001
644,0.9624922469,0.3843767918,0.6203411306000001
645,0.9833743513,0.4373436718,0.1146552968
646,0.8390529287,0.3390851512,0.0078493473
647,0.9676847506999999,0.4358996805,0.7692980607
648,0.9924764186,0.43688388310000004,0.6098960041
649,0.9931945707,0.6525430606,0.8452487861
650,0.825276053,0.35730394,0.8456753126000001
651,0.9656042003,0.2562948412,0.049685768600000006
652,0.9894348601999999,0.12294089279999999,0.9541250406
653,0.9928263559,0.22320980769999998,0.9273767801
654,0.9604872911,0.3132473389,0.8875748595999999
655,0.9691731951000001,0.2659173433,0.8956956101000001
656,0.8637987136,0.3252623059,0.9174746123
657,0.9788336168999999,0.23454481489999998,0.9470728967
658,0.9639543025,0.46288268409999994,0.6930209985
659,0.9222257064,0.5077207928,0.7085941181000001
660,0.74354468,0.4192951371,0.869123752
661,0.8948859522,0.5266212029,0.5494958457
662,0.8660015329,0.4078730465,0.025618719300000002
663,0.8945592998999999,0.5207296932,0.2136107507
664,0.9719912693000001,0.6006659724,0.633551075
665,0.5560528632,0.2554061538,0.8603736975
669,0.8835853949,0.3235987807,0.04023272
670,0.6900869097,0.42889395770000005,4.66251e-05
671,0.6086474995000001,0.4265893168,6.401680000000001e-05
673,0.7681815541,0.47544411200000003,7.44994e-05
675,0.8129947339,0.2560540436,1.6808e-06
677,0.7102616331,0.4886594232,0.00149556
679,0.8669373192000001,0.43994696409999995,0.0115330797
681,0.333986842,0.5331187838,0.0159210267
682,0.9358711882999999,0.4038068414,0.1483641458
683,0.9463479028,0.42109197439999996,0.2849991352
685,0.9263308753,0.510542446,0.0017515407
687,0.9547107237000001,0.2819678772,0.0048521434999999995
689,0.8005050025,0.41155751189999995,0.7452363481000001
690,0.0403489418,0.2967392425,0.9340780549
691,0.1144486056,0.34362392,0.6995872654
692,0.0128947451,0.2030913484,0.9600114683
693,0.8674283839,0.27091598570000003,0.9537896396
694,0.1458427055,0.4053453629,1.18e-08
695,0.3113244672,0.2916881798,0.44010699
711,0.5320419596,0.43665481799999994,0.951226331
712,0.2761443097,0.394028799,0.9415414251
713,0.29653302789999997,0.2631402129,0.9332045016
714,0.3654471625,0.2617475693,0.8740612381999999
715,0.9688864623000001,0.1553403861,0.9454553954000001
716,0.9850551899,0.1246810839,0.9682346122
717,0.8592502066,0.1671394584,0.9354126218000001
718,0.9604920231,0.3342395136,0.0017117107999999998
719,0.1931694524,0.18882060739999998,0.9077534361
720,0.4742871945,0.4523218872,0.9684598708
721,0.4346485791,0.2468529186,0.7977822065000001
722,0.5164464233,0.48667060759999997,0.0166192095
723,0.40923344700000003,0.3140841516,0.9155930165
777,0.12861449519999998,0.644333109,0.2665649572
778,0.8295546476000001,0.6785791820999999,0.8762123909999999
779,0.9921713644,0.4421794128,0.8947076713
780,0.3233671248,0.4924628534,7.58765e-05
783,0.0628208502,0.38149641409999996,0.9629832956000001
786,0.2422172513,0.548493452,0.9332030876999999
787,0.9137285397,0.46411397990000003,0.8167432901
788,0.8219046259999999,0.5679920049,0.818507923
790,0.8012184587000001,0.6329813517,0.9070638931
791,0.319717009,0.3469156562,0.8404701556999999
792,0.3592525789,0.5933441664,0.903745907
793,0.32049200640000003,0.36697178140000003,0.9218365473000001
795,0.8270999264,0.3395867029,0.0001426202
796,0.25560178829999997,0.4195601795,0.1997704436
803,0.902122403,0.3732103224,0.8360895325
804,0.3129665573,0.721070526,0.5726210183
805,0.23213774339999999,0.5919459183,0.8256449837000001
806,0.7961002290000001,0.5117340611,0.9380512319
807,0.5893021214,0.4461828228,0.8741508142000001
814,0.9926913948,0.2908645125,0.8967505241
821,0.40049442420000003,0.8625099361,0.9089261368000001
822,0.6743564014,0.8704490089,0.8860449362
823,0.2127990615,0.828657152,0.8871058479
824,0.48929859200000003,0.116336464,0.9203064458
825,0.9942135098,0.08506603369999999,0.9718580224
826,0.9224228089000001,0.1258687834,0.9560028679000001
827,0.5922532345,0.2485647853,0.9651271019
828,0.7809715009,0.1294861963,0.9191164710999999
829,0.8606671418,0.1167536659,0.9307923187999999
830,0.35302001439999997,0.3680981225,0.7106046625
836,0.0640077689,0.27781058989999996,0.4381983418
837,0.4056113456,0.2446375302,0.7257114492
838,0.7218614628,0.106292459,0.9082545747
839,0.1741344529,0.18634114010000002,0.8048871414000001
840,0.00010873469999999999,0.3763279025,0.620346113
841,0.39177027159999994,0.4383517562,0.0642896416
842,0.5032126615,0.5572740438,0.8886774821
843,0.4620824218,0.3075449471,0.6787840705
844,0.0323498245,0.2277392754,0.7528819481999999
845,0.241051309,0.34503003299999996,0.1273984091
846,0.5245597101,0.278861829,0.78228045
847,0.2995051031,0.1447591109,0.022365847
851,0.0121212177,0.4813054813,0.9589826018000001
852,0.0529577408,0.6522688744,0.6245184898
853,0.9957009004999999,0.2129394543,0.9709433459000001
855,0.00016475580000000002,0.22873322559999998,0.9532618597
856,0.0182377523,0.2824112735,0.9153307476000001
858,0.0105709605,0.2066486263,0.0551973202
859,2.73313e-05,0.44606568609999997,0.7254044703
860,0.0002430156,0.22019741550000002,0.8749206505
861,8.02457e-05,0.2282801019,0.8910324047
862,7.8526e-06,0.2510799655,0.9321840687999999
863,3.66041e-05,0.2671413876,0.7962105893000001
874,0.9379669418000001,0.48692749,0.8763324137
875,0.0957277785,0.2900200786,0.8994335206
876,1.6222100000000002e-05,0.7323984659,0.5672456558
877,0.0531151608,0.2840547162,0.7602322556000001
878,0.6917570733,0.1681636075,0.9414201517
879,0.2839512914,0.4897625826,0.8585217682999999
880,0.0001546002,0.44227542350000004,0.9341127059000001
881,0.9957964501000001,0.3123503978,0.8671036577
882,0.5558704309,0.10222672390000001,0.9047342321999999
883,0.0514647203,0.1184790345,0.88478839
885,0.0698997757,0.3857456609,0.9378839629000001
886,0.9884684306,0.1197869658,0.9385785281
887,0.9525263417000001,0.236488862,0.9411034773
888,0.5179725581,0.1333044151,0.9240582528
889,0.0012261273,0.1713533393,0.8398810593000001
896,0.7723185627,0.2030696694,0.5061930458
991,0.6109084866,0.3261450092,0.9479699246
992,0.22610130350000002,0.5806586344,0.9403879859000001
993,0.0092722141,0.7035903369,0.8078660414
1007,0.7990035433,0.438533624,0.9596993948
1009,0.27981092399999996,0.3166683587,0.9632305656999999
1013,0.0648879552,0.19084996850000002,0.9603482954000001
1014,0.0010587609,0.10973863439999999,0.9167443269
1015,0.1228025375,0.32293290760000004,0.9583905053
1016,0.0796226641,0.07380919309999999,0.9655157777
1017,0.1086041861,0.12197063890000001,0.9671974181
1018,0.0008873478,0.2515633458,0.9122751845
1020,0.9942068316,0.2285010173,0.712831367
1021,0.5484211847,0.1737735004,0.7816289759
1022,0.8638868881,0.4412541758,0.9230564495
1023,0.9617069488,0.1617742644,0.9404141140000001
1028,0.6971715601,0.3688747806,0.2973903068
1029,0.3175201122,0.6204455419,0.39752721399999996
1041,0.19782603640000002,0.2686401738,0.9192234144
1042,0.47591872539999996,0.5150556561999999,0.9449396943
1043,0.9671068345999999,0.5448460587,0.39556422630000004
1044,0.2644725891,0.471740459,0.8889790748999999
1045,0.9091967590000001,0.6564812275,0.9678134667
1046,0.861711219,0.5517967186,0.9374355312
1047,0.9884612225,0.4691277704,0.9696272441
1048,0.9874280148000001,0.6226636668,0.9645739398000001
1049,0.8759972606,0.5985488281,0.8827998551999999
1050,0.9386757348999999,0.6037906746,0.9707197556
1051,0.9767340561,0.2946399167,0.8897930854
1052,0.14525566380000002,0.27199386600000003,0.8056360942
1058,0.6536072376,0.3835619072,0.8390305452
1059,0.7046913672,0.4093919775,0.8656251172
1060,0.6868038914,0.3073197862,0.925469497
1061,0.7644808124,0.18387767359999999,0.9597784881
1062,0.0582429729,0.3903179263,0.8833853072
1063,0.476578254,0.2039286814,0.8017971827
1064,0.6070855624,0.1478356274,0.9509482401
1077,0.1764453936,0.5599668490999999,0.6075156619
1078,0.7515981831999999,0.5762288106,0.8962699572
1079,0.21528385190000002,0.42037242630000005,0.1378268087
1080,0.3299830059,0.40330786700000004,0.7311426191
1081,0.712079577,0.4916394658,0.890541068
1082,0.9957686039,0.4592608447,0.9157699025
1085,0.45522274,0.8667583226000001,0.7670349199
1086,0.1666800431,0.7810134559999999,0.9068753387
1087,0.0709493266,0.5846425808,0.9237026049
1088,3.32278e-05,0.4375428193,0.951765095
1089,0.8825427652,0.2957178061,0.9488093517
1090,0.0241848088,0.5283100166,0.9392969593000001
1091,0.6327327526,0.37325792020000004,0.96620328
1102,0.19542389579999997,0.421607336,0.8775190037
1105,0.0015108135000000001,0.1196171226,0.9309305129000001
1106,0.0004013785,0.182061785,0.9237982343000001
1107,0.0180024331,0.2988842128,0.954249383
1108,0.004733552,0.2254316262,0.9543762740999999
1116,0.9885468036,0.16425568289999998,0.8849490475
1117,0.3526089872,0.28012097690000004,0.9265325027
1118,0.7378983645999999,0.1532243549,0.927486375
1119,0.775649875,0.5784961658,0.8307137108
1120,0.0262261613,0.2793029644,0.0314037161
1121,0.37797402869999996,0.344545153,0.7750357046999999
1122,0.7339074315999999,0.2822110524,0.8600368217000001
1123,0.0009315984,0.1873892221,0.9122180617
1124,0.266964154,0.4654547066,0.754800173
1125,0.8995788627,0.419481074,0.7563712495
1126,0.0070539987,0.3710862618,0.4709132838
1128,0.9614543431999999,0.4999098771,3.38299e-05
1129,0.0083225976,0.39289046780000003,0.7312079512999999
1130,0.0021954944000000002,0.20310732199999998,0.0610822497
1131,0.5338478357,0.5752475981,0.725764159
1135,0.9629917406,0.48279667270000004,0.9246562744
1136,0.9667671379,0.3507628161,0.9681643079000001
1138,0.9737127309,0.35121495420000004,0.973323525
1140,0.9873978119,0.4130435583,0.9489037891
1141,0.6992154121999999,0.6182068375,0.9064049055
1142,0.9556721225,0.1705967897,0.9358411456
1143,0.9814350122,0.0584309642,0.96089912
1144,0.9565897336,0.1919946725,0.9615626076
1145,0.9899797172,0.39214572600000003,0.9738179003
1146,0.4776151357,0.4553967856,0.8480068761
1147,0.5987310043,0.1830919477,0.9282390959000001
1148,0.9135813508,0.120267264,0.9717397511
1149,0.8340853870999999,0.2121916432,0.9535641957
1150,0.9031182084,0.1541808841,0.9728700043
1156,0.6135240026,0.4409086877,0.9295109659999999
1157,0.5273851207,0.4741009788,0.9630391662000001
1158,0.0647528751,0.5388457844,0.9003563237000001
1159,0.3488344493,0.4049904725,0.9314084634
1160,0.2574248039,0.4715014692,0.8955379753
1161,0.8060461011,0.42212748840000003,0.9618332237999999
1162,0.6750852744,0.4234335132,0.898132231
1163,0.3669980861,0.3024682813,0.5700891807999999
1165,0.4636382517,0.21229259420000002,0.9723182198
1166,0.1824423056,0.527018297,0.9456266926000001
1167,0.6361571324,0.5297903429999999,0.930264148
1168,0.38299504729999995,0.3852480581,0.9124251419
1169,0.567768014,0.6834913432999999,0.8759082078
1170,0.6985532219,0.5275016903,0.9256007449
1171,0.34381022590000004,0.35276117700000004,0.9601178337
1172,0.1314185197,0.3184585533,0.33976815979999997
1173,0.1599786376,0.5835436396,0.9377366114
1174,0.2683777897,0.5648072419,0.8657895612000001
1175,0.5126966749,0.3761937327,0.9527802267000001
1177,0.5416588071,0.2582428583,0.8889976141
1179,0.5672288023,0.3840829934,0.8717181348
1182,0.9646357628,0.4786818269,0.2700735951
1183,0.8719233691,0.457188672,0.9472050567
1184,0.9950327377,0.48249083299999995,0.0030908274
1185,0.8673559303,0.409832185,0.8636868415000001
1186,0.4219308017,0.5181824845,0.9015258679000001
1187,0.9167669846,0.4048088803,0.2667546214
1188,0.5471306881,0.6468063974,0.7323514512999999
1189,0.5046106709,0.5580497896,0.8364230468000001
1190,0.39648136689999997,0.6179957155,0.9347391827
1191,0.1590221702,0.5963456965,0.8602235453
1192,0.0297062531,0.2971291891,0.5039573409
1193,0.97200265,0.618341117,0.9302202926
1194,0.5592303136,0.36506821079999996,0.9257797283
1195,0.9475473118000001,0.2900942789,0.9540022256999999
1196,0.6699166375,0.42250571270000004,0.9230371962999999
1197,0.9915125141,0.49715048939999995,0.9580220986
1198,0.42382878820000003,0.3292789112,0.9095949504999999
1199,0.9754596029000001,0.3562338379,0.9506032306000001
1201,0.1980256804,0.1814575791,0.8674020420999999
1202,0.0770806696,0.35341258880000004,0.8003285577
1203,0.10460576740000001,0.3699913509,0.9134705847
1204,0.3039310948,0.313566495,0.8595799956
1270,0.9173272918,0.3082252501,0.9233923878
1271,0.6346501004,0.2491032834,0.9047051447
1272,0.6350329289,0.247339909,0.8857093422
1273,0.2504274168,0.1632855883,0.860391968
1274,0.2157936037,0.30862232510000004,0.8841299539
1275,0.970533069,0.4305406769,0.9373789187999999
1279,0.9917208552,0.10702433539999999,0.9728700043
1280,0.09464288369999999,0.1886835063,0.9429952247
1281,0.868124048,0.2095658631,0.9416033881999999
1282,0.11390208140000001,0.3013281748,0.9189036776
1283,0.66581085,0.1646908733,0.9241206087999999
1284,0.5806843054999999,0.6079352269,0.8505208612
1285,0.6072483909,0.15576129060000002,0.8983632929
1286,0.61392889,0.6045751179,0.9258658623
1287,0.022766846299999997,0.4618629017,0.7631013297
1288,0.792985438,0.1142373035,0.9315868634000001
1289,0.9911594889,0.34642483079999997,0.9581446824
1290,0.005382837099999999,0.3693149746,0.7083119093000001
1291,0.5217184321,0.0718062493,0.8779366451999999
1292,0.8607777199,0.226359594,0.867927033
1294,0.10503493259999999,0.473938636,0.9035461626000001
1295,0.0097835666,0.4829415328,0.8460384564
1296,0.7218543715000001,0.39473692479999994,0.1140412277
1299,0.2951363992,0.1375005089,0.8655102624
1300,5.82508e-05,0.2458751717,0.9604638798
1301,0.0053049477,0.3812281943,0.8848329706999999
1302,0.9426771953,0.5065842949,0.9725795979
1304,0.9507097818000001,0.6582899584,0.39083657759999996
1305,0.9900050404,0.6217220052,0.9363041004000001
1306,0.878587586,0.3460885558,0.914846884
1307,0.6029709737,0.6037782487,0.905970348
1309,0.9944666388,0.1784879212,0.9728700043
1310,0.9405341502,0.6250716454999999,0.8993842611
1314,0.8149641058,0.23410035629999998,0.9494705303000001
1315,0.9859372152,0.552384593,0.9463657165
1316,0.8284835693000001,0.7235550492,0.9277864074
1318,0.3123657225,0.41315411469999996,0.7419646575
1319,0.7510181311,0.7768483331,0.9026684009
1320,0.9935961224,0.6024257531,0.9525114817
1321,0.9710374925,0.25766694,0.8904323145999999
1323,0.995399347,0.605831208,0.9693907723999999
1324,0.9904824465000001,0.6464917190999999,0.9225134547
1325,0.9909862522,0.1944090203,1.342e-07
1327,0.99567848,0.4385304425,0.9718121368000001
1328,0.6009261889999999,0.7665493406999999,0.5304642735
1330,0.7156081419,0.5595901098,0.9285846279000001
1332,0.9240977142,0.5346761077000001,0.8221905827
1333,0.9746474041,0.5728083484000001,0.9502309196
1334,0.9602864537000001,0.6018318999,0.9341689195
1335,0.994277202,0.5707040886,0.9726737914
1336,0.5110236604999999,0.8141408275,0.9486523654000001
1337,0.9732633175,0.8404015141,2.66e-08
1338,0.9788153377,0.1623200283,0.9489850139
1339,0.9922845424,0.2905060438,0.9472783172
1340,0.9898306766,0.9544996798000001,0.8007204511
1354,0.2118025881,0.37461574579999996,0.8835760928
1356,0.9956754442,0.6203151164,0.9347002820999999
1357,0.9433467354,0.5529076806000001,0.8194774081999999
1358,0.6427747565999999,0.3281545268,0.9258873154
1359,0.9843567394,0.1423852241,0.9189702193000001
1360,0.6207421982,0.3910548077,0.8800590755
1361,0.525919424,0.4804161645,0.8241962789
1362,0.8574825017000001,0.3235406491,0.9610711621
1363,0.0478992237,0.233576712,0.9272621787
1364,0.43699507670000004,0.3486591051,0.9473602673999999
1365,0.10528036689999999,0.522839736,0.963070711
1366,0.3211986222,0.4033560089,0.9165932984999999
1367,0.044998996500000006,0.36570043020000004,0.9003958815
1368,0.7470124802,0.3662208931,0.9308749595
1369,0.9476265115000001,0.29132601399999997,0.9554588277
1370,0.9907396852,0.3303951616,0.7116926481999999
1371,0.33613135380000003,0.6507653614,0.9316887303
1372,0.9419121573,0.23457334149999998,0.9607777373
1373,0.9165979006999999,0.4999759994,0.9521293270000001
1374,0.9814080373999999,0.2686969413,0.9672343817
1375,0.5354706765999999,0.6069903308,0.9002425937
